location,year,gni_pc_usa,iso3,gni_pc_ppp,scenario,scenario_label,intervention_family,htn_target_scenario,deaths_baseline,deaths_intervention,deaths_averted,life_years_gained_undisc,life_years_gained_disc,avg_age_of_death_averted,who_region,population,age_ref_5y,adult_population,avg_adult_age,le_avg_adult,le_avg_adult_disc,total_national_gni,vsl_preferred,vsl_transfer_prefloor,vsl_floor,vsl_gni100,vsl_gni160,vsl_e1_0,vsl_e1_5,vsl_e1_2,vsl_preferred_gni_ratio,vsly_preferred,vsly_gni100,vsly_gni160,vsly_e1_0,vsly_e1_2,vsly_e1_5,economic_value_preferred,economic_value_gni100,economic_value_gni160,economic_value_e1_0,economic_value_e1_2,economic_value_e1_5,vsly_value_preferred,vsly_value_gni100,vsly_value_gni160,vsly_value_e1_0,vsly_value_e1_2,vsly_value_e1_5,disc_bca_primary,disc_bca_3pct,disc_bca_2xg,disc_r1,disc_r3,disc_r5,gni_pc_disc_r3,economic_value_preferred_disc,vsly_value_preferred_disc,economic_value_e1_2_disc_r3,vsly_value_e1_2_disc_r3,economic_value_e1_5_disc_r3,vsly_value_e1_5_disc_r3,bca_base_year,bca_currency_basis,bca_price_year,bca_standing,bca_scope,cost_to_bca_currency_factor
South Kalimantan,2034,83127.6150549084,IDN,18803.5164890413,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,19200.273040985,18245.6515663652,954.621474619877,14961.5417415111,11307.5359484994,65.2801022596716,South-East Asia,4606305.33127931,38,3187842.86977309,37.6079611961869,37.4064,22.3005679434608,86614738250.2695,1430888.96762928,1430888.96762928,376070.329780827,1880351.64890413,3008562.63824661,3008562.63824661,1430888.96762928,2234898.52478722,76.096881583995,38252.5174202617,50268.1800147604,80429.0880236166,80429.0880236167,59746.4210612949,38252.5174202617,1365957336.29557,1795024063.88078,2872038502.20925,2872038502.20925,2133482125.35816,1365957336.29557,572316636.101125,752089473.560631,1203343157.69701,1203343157.69701,893898572.614459,572316636.101125,0.766416732343627,0.766416732343627,0.522101767670911,0.914339824239913,0.766416732343627,0.644608916217797,14411.3296641006,1046892558.20446,438633046.10652,1635136399.03054,685098823.069806,1046892558.20446,438633046.10652,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2035,84050.2073341125,IDN,19385.2147660882,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,19577.1674147571,18449.9526870011,1127.214727756,17685.3831028651,13362.8091498268,65.3608383313091,South-East Asia,4629548.86175193,38,3195723.64071166,37.7032546182005,37.5179,22.336869947743,89744798955.1606,1489554.89627229,1489554.89627229,387704.295321765,1938521.47660882,3101634.36257412,3101634.36257412,1489554.89627229,2313007.09566271,76.8397417436956,39702.5125679288,51669.2425911052,82670.7881457683,82670.7881457683,61650.7612543002,39702.5125679288,1679048216.87919,2185129958.50478,3496207933.60764,3496207933.60764,2607255663.63514,1679048216.87919,702154144.910136,913790349.858568,1462064559.77371,1462064559.77371,1090317331.36557,702154144.910136,0.744093914896725,0.744093914896725,0.485729663031194,0.905286954692983,0.744093914896725,0.613913253540759,14424.4203464124,1249369560.998,522468626.547145,1940043073.89093,811298491.575557,1249369560.998,522468626.547145,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2036,84847.8568068913,IDN,19931.358148438,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,19962.3269620442,18654.6021104426,1307.72485160157,20531.8619650754,15511.4052968384,65.4457704063946,South-East Asia,4652007.96865789,38,3202454.95872323,37.8009371773379,37.6267,22.3721777431964,92720836932.7077,1545627.66981622,1545627.66981622,398627.162968759,1993135.8148438,3189017.30375008,3189017.30375008,1545627.66981622,2386910.1925988,77.5475338060366,41077.9491641897,52971.3159762562,84754.1055620098,84754.1055620098,63436.6073187071,41077.9491641897,2021255715.1417,2606473237.68839,4170357180.30142,4170357180.30142,3121421777.40254,2021255715.1417,843406782.047527,1087599747.73288,1740159596.37261,1740159596.37261,1302471665.00039,843406782.047527,0.722421276598762,0.722421276598762,0.4518914130494,0.896323717517805,0.722421276598762,0.584679289086437,14398.8371979417,1460198134.06521,609295004.178828,2254981505.23432,940933242.963293,1460198134.06521,609295004.178828,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2037,85653.076096588,IDN,20492.8881332929,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,20341.7601579508,18846.5883579031,1495.17180004764,23482.104117764,17739.0681188374,65.5395199125558,South-East Asia,4673711.75454934,38,3209609.96254264,37.8879010503205,37.7369,22.407824303554,95777852153.236,1603811.24568154,1603811.24568154,409857.762665859,2049288.81332929,3278862.10132687,3278862.10132687,1603811.24568154,2463174.57400607,78.2618455363534,42499.81439073,54304.6411689697,86887.4258703516,86887.4258703516,65272.3083773726,42499.81439073,2397973347.14232,3064038843.84306,4902462150.1489,4902462150.1489,3682869161.64825,2397973347.14232,997985066.508766,1275187238.00756,2040299580.81209,2040299580.81209,1532731141.32426,997985066.508766,0.701379880192973,0.701379880192973,0.420410497298925,0.887449225265154,0.701379880192973,0.556837418177559,14373.299423737,1681890258.92463,699966646.382295,2583090331.36324,1075026784.27005,1681890258.92463,699966646.382295,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2038,86465.9370419363,IDN,21070.2382103635,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,20709.6530848769,19021.0210643762,1688.63202050076,26522.8928147854,20035.9136035458,65.6407940540223,South-East Asia,4694532.67159693,38,3214751.97317968,37.9468012508427,37.8496,22.4441596454891,98914921676.8816,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,43968.3664521413,55668.3246596095,89069.3194553752,89069.3194553752,67157.2668006063,43968.3664521413,2810196218.96887,3557987892.15984,5692780627.45575,5692780627.45575,4292292674.66124,2810196218.96887,1166168270.65135,1476485008.12549,2362376013.00079,2362376013.00079,1781204989.08642,1166168270.65135,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,1913606880.95061,794103846.557562,2922842448.45347,1212913924.12093,1913606880.95061,794103846.557562,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2039,87286.5121634309,IDN,21663.8540821491,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,21077.4120677229,19188.8747335108,1888.53733421208,29651.1165896487,22400.9361464484,65.7483736817339,South-East Asia,4714472.9951432,38,3219695.91768957,38.0070686281423,37.9582,22.4790587840769,102133655041.015,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,45492.979949631,57072.922536235,91316.6760579759,91316.6760579759,69104.7358212573,45492.979949631,3261186006.03159,4091299723.70615,6546079557.92984,6546079557.92984,4953806008.31848,3261186006.03159,1348917652.49706,1692275880.23389,2707641408.37423,2707641408.37423,2049032578.73297,1348917652.49706,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,2156028136.67399,891793478.648859,3275049358.67061,1354651922.50281,2156028136.67399,891793478.648859,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2040,88114.8746697968,IDN,22274.1940080113,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,21425.6206781774,19333.0330554084,2092.58762276904,32842.6186140631,24813.1295841057,65.859547007577,South-East Asia,4733338.57369966,38,3223633.07434117,38.0619201488249,38.0715,22.5153490807406,105431301696.19,1791836.44555628,1791836.44555628,445483.880160226,2227419.40080113,3563871.0412818,3563871.0412818,1791836.44555628,2706902.01103974,80.4445020507507,47065.034095223,58506.2159568477,93609.9455309563,93609.9455309563,71100.4822778124,47065.034095223,3749574767.99755,4661070268.83207,7457712430.13131,7457712430.13131,5664429644.35037,3749574767.99755,1545738964.84729,1921497337.22276,3074395739.55642,3074395739.55642,2335126022.72615,1545738964.84729,0.641861947396717,0.641861947396717,0.338525929585695,0.861349474828379,0.641861947396717,0.48101709809097,14296.9575426744,2406709362.4965,992151022.143865,3635781842.41443,1498828536.36376,2406709362.4965,992151022.143865,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2041,88881.5613597912,IDN,22835.7817990268,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,21767.6469072738,19493.9726183442,2273.67428892955,35730.0107266411,26989.0534197436,65.9287255752465,South-East Asia,4751221.45747582,38,3226887.06307339,38.113861001739,38.185,22.5515817833623,108497856481.772,1851987.16253594,1851987.16253594,456715.635980536,2283578.17990268,3653725.08784429,3653725.08784429,1851987.16253594,2784176.15160109,81.1002302804833,48500.3839867996,59803.016365135,95684.826184216,95684.826184216,72912.8231400049,48500.3839867996,4210815594.88556,5192112994.40526,8307380791.04842,8307380791.04841,6330309731.74621,4210815594.88556,1732919240.09456,2136762416.21176,3418819865.93882,3418819865.93882,2605175952.90206,1732919240.09456,0.623166939220114,0.623166939220114,0.31494259526933,0.852821262206316,0.623166939220114,0.4581115219914,14230.5042483979,2624041065.88516,1079897978.76537,3944839739.84759,1623459524.69982,2624041065.88516,1079897978.76537,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2042,89654.918983414,IDN,23411.5286140188,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,22095.420371575,19687.799275741,2407.62109583395,37948.9992916617,28646.5989003271,65.961609717046,South-East Asia,4768006.33102736,38,3229428.54946744,38.1626892874461,38.3005,22.5883283694298,111626316650.67,1914157.09771051,1914157.09771051,468230.572280377,2341152.86140188,3745844.57824301,3745844.57824301,1914157.09771051,2863656.24301516,81.7613035555615,49977.3396616365,61125.9085756552,97801.4537210484,97801.4537210484,74768.1164218525,49977.3396616365,4608565009.18811,5636609017.6832,9018574428.29311,9018574428.29311,6894599181.8999,4608565009.18811,1896590027.41858,2319667061.23972,3711467297.98355,3711467297.98355,2837375197.13176,1896590027.41858,0.605016445844771,0.605016445844771,0.293002188743336,0.844377487332986,0.605016445844771,0.436296687610857,14164.3598338468,2788257622.30356,1147468157.61343,4171345892.55734,1716658657.29676,2788257622.30356,1147468157.61343,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2043,90435.0055843959,IDN,24001.7914371726,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,22403.3748814451,19888.1335245695,2515.24135687558,39747.0168745072,29986.2813178528,66.0076283355645,South-East Asia,4783720.88032608,38,3231766.00220046,38.2131384968442,38.419,22.6258992539109,114817870863.234,1978414.03484589,1978414.03484589,480035.828743452,2400179.14371726,3840286.62994762,3840286.62994762,1978414.03484589,2945405.25873116,82.4277654451172,51495.7191713966,62473.7537082501,99958.0059332001,99958.0059332001,76665.32858042,51495.7191713966,4976188801.46745,6037029846.18786,9659247753.90058,9659247753.90058,7408405119.51942,4976188801.46745,2046801218.87038,2483145342.85562,3973032548.569,3973032548.569,3047218108.77559,2046801218.87038,0.587394607616282,0.587394607616282,0.27259025580509,0.836017314191075,0.587394607616282,0.415520654867483,14098.5228633258,2922986468.46251,1202279998.8269,4351657218.24257,1789919485.32547,2922986468.46251,1202279998.8269,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2044,91221.8797115048,IDN,24606.9362531317,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,22696.4793657399,20092.5797850856,2603.89958065423,41239.0125212429,31096.1832865645,66.0620920476125,South-East Asia,4798317.07639307,38,3233330.17386536,38.2589017714226,38.5383,22.6635910792109,118071882421.118,2044828.03316237,2044828.03316237,492138.725062635,2460693.62531317,3937109.80050108,3937109.80050108,2044828.03316237,3029487.96990617,83.0996598734281,53059.6324477824,63850.6012282112,102160.961965138,102160.961965138,78609.7977831449,53059.6324477824,5324526858.06152,6407399099.07151,10251838558.5144,10251838558.5144,7888482454.43572,5324526858.06152,2188126846.88664,2633135743.53909,4213017189.66254,4213017189.66254,3241790435.07148,2188126846.88664,0.570286026811925,0.570286026811925,0.253600315678782,0.827739915040669,0.570286026811925,0.39573395701665,14032.9919078128,3036503266.53728,1247858165.67149,4498691316.51573,1848747786.97382,3036503266.53728,1247858165.67149,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2045,92015.6004229417,IDN,25227.3382739225,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,22986.1883775984,20307.6903392798,2678.49803831865,42498.2113725297,32032.4328739317,66.1196209110861,South-East Asia,4811759.10786579,38,3234367.12044323,38.3013398211457,38.6534,22.6998301882028,121387874706.758,2113471.50372011,2113471.50372011,504546.76547845,2522733.82739225,4036374.1238276,4036374.1238276,2113471.50372011,3115970.99672455,83.7770311228119,54677.5058266572,65265.5090468691,104424.814474991,104424.814474991,80613.1154497288,54677.5058266572,5660929276.75668,6757137607.87024,10811420172.5924,10811420172.5924,8346122202.18451,5660929276.75668,2323696199.944,2773667398.80959,4437867838.09535,4437867838.09535,3425913219.78071,2323696199.944,0.553675754186335,0.553675754186335,0.235933305548397,0.819544470337295,0.553675754186335,0.376889482873,13967.7655449278,3134319286.70376,1286574246.00391,4621045504.82582,1896845085.73902,3134319286.70376,1286574246.00391,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2046,92766.6954417819,IDN,25797.7023007031,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,23272.5742385102,20533.4805178655,2739.09372064464,43552.1886911999,32812.3335155667,66.1637334489801,South-East Asia,4824056.14904236,38,3235086.39813987,38.3395848343678,38.7657,22.7350690880452,124449564414.871,2176684.47487586,2176684.47487586,515954.046014062,2579770.23007031,4127632.3681125,4127632.3681125,2176684.47487586,3195499.82089987,84.3751295950314,56149.7528711171,66547.7530412274,106476.404865964,106476.404865964,82431.1136107401,56149.7528711171,5962142776.95715,7066232437.89156,11305971900.6265,11305971900.6265,8752773493.7479,5962142776.95715,2445444632.00713,2898300297.42691,4637280475.88305,4637280475.88305,3590055414.00069,2445444632.00713,0.537549275909063,0.537549275909063,0.219497063787175,0.811430168650788,0.537549275909063,0.358942364640953,13867.5361918605,3204945532.61977,1314546991.21114,4705047053.76022,1929831688.26948,3204945532.61977,1314546991.21114,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2047,93523.921418033,IDN,26380.9616682253,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,23545.2792538251,20757.2420788365,2788.0371749886,44444.939209681,33467.9762992248,66.1973099280813,South-East Asia,4835314.45569731,38,3235298.40101415,38.3718139912224,38.8789,22.7704722146369,127560245309.566,2241788.11724025,2241788.11724025,527619.233364506,2638096.16682253,4220953.86691605,4220953.86691605,2241788.11724025,3277058.4566111,84.9774979939561,57660.7907435716,67854.187408145,108566.699853032,108566.699853032,84288.8676534342,57660.7907435716,6250188609.31352,7355110184.29615,11768176294.8738,11768176294.8738,9136560801.64253,6250188609.31352,2562730339.38018,3015775234.47731,4825240375.16369,4825240375.16369,3746213598.90973,2562730339.38018,0.521892500882585,0.521892500882585,0.204205849187784,0.803396206584938,0.521892500882585,0.341849871086622,13768.0260607177,3261926564.30248,1337469745.9068,4768302566.23502,1955120783.97535,3261926564.30248,1337469745.9068,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2048,94287.3283968127,IDN,26977.4079268062,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,23796.9565623781,20971.0275367861,2825.92902559191,45184.122667645,34004.7621993785,66.2224079058143,South-East Asia,4845543.52110731,38,3234716.98259698,38.3953699029584,38.9951,22.8066905845805,130720204196.004,2308838.97992896,2308838.97992896,539548.158536123,2697740.79268061,4316385.26828898,4316385.26828898,2308838.97992896,3360698.71067061,85.584166803319,59208.4384942969,69181.5328767105,110690.452602737,110690.452602737,86182.589881052,59208.4384942969,6524615088.79927,7623624009.55949,12197798415.2952,12197798415.2952,9497096032.7534,6524615088.79927,2675281347.88602,3125906867.837,5001450988.5392,5001450988.5392,3894084713.00079,2675281347.88602,0.506691748429694,0.506691748429694,0.189979893685212,0.795441788697959,0.506691748429694,0.325571305796783,13669.2299905345,3305968627.17447,1355542983.70172,4812100193.84054,1973100591.76372,3305968627.17447,1355542983.70172,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2049,95056.9668317421,IDN,27587.3392184138,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,24045.4381218158,21188.8145604121,2856.62356140374,45812.2414919007,34458.516610232,66.2408360581666,South-East Asia,4854718.76040978,38,3234129.26813244,38.4181382661907,39.1066,22.8413272524184,133928773253.422,2377895.30341599,2377895.30341599,551746.784368275,2758733.92184138,4413974.2749462,4413974.2749462,2377895.30341599,3446473.71215429,86.1951667244812,60805.4728208536,70543.947104616,112870.315367386,112870.315367386,88130.2315249675,60805.4728208536,6792751750.28943,7880664320.77583,12609062913.2413,12609062913.2413,9845278009.89858,6792751750.28943,2785635004.89815,3231776340.54853,5170842144.87766,5170842144.87766,4037443449.35893,2785635004.89815,0.491933736339509,0.491933736339509,0.17674498623913,0.787566127423721,0.491933736339509,0.31006791028265,13571.1428573798,3341583748.54662,1370347836.03767,4843224396.71061,1986154641.30261,3341583748.54662,1370347836.03767,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Kalimantan,2050,95832.8875882792,IDN,28211.0604256979,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,24280.7824519376,21400.4792199845,2880.30323195312,46344.4851258045,34838.1111702292,66.2507780268189,South-East Asia,4862773.73589286,38,3234737.76839471,38.4507098863262,39.2176,22.8756953959304,137184003699.77,2449017.07012146,2449017.07012146,564221.208513959,2821106.04256979,4513769.66811167,4513769.66811167,2449017.07012146,3534437.94614971,86.8105286779866,62446.8878799688,71934.6936724785,115095.509875966,115095.509875966,90123.7695868617,62446.8878799688,7053911782.1792,8125640852.09624,13001025363.354,13001025363.354,10180253039.4327,7053911782.1792,2894068866.50599,3333776340.93348,5334042145.49357,5334042145.49357,4176739699.09974,2894068866.50599,0.477605569261659,0.477605569261659,0.164432085704981,0.779768442993784,0.477605569261659,0.295302771697762,13473.7595740905,3368987552.24922,1382223408.47004,4862145548.126,1994834141.6463,3368987552.24922,1382223408.47004,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Papua,2025,74136.3707949527,IDN,13851.4910785419,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,1046.79084901122,1046.79084901122,0,0,0,,South-East Asia,688806.888672494,33,346525.317545679,33.177199434291,41.2173,23.4759191827163,9541002473.28525,957963.829726182,957963.829726182,277029.821570838,1385149.10785419,2216238.5725667,2216238.5725667,957963.829726182,1584563.14368642,69.1596178558867,23241.7899698957,33606.0127144231,53769.6203430769,53769.6203430769,38444.1276766411,23241.7899698957,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,13851.4910785419,0,0,0,0,0,0,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Papua,2026,75186.4097436074,IDN,14370.1004216288,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,1076.32087822695,1075.56017578537,0.760702441582717,12.7726580531749,9.36540738922065,63.5716786940514,South-East Asia,706893.11255612,33,360378.232156606,32.9978571140683,41.2997,23.4998991320285,10158125014.7892,1005171.14667516,1005171.14667516,287402.008432575,1437010.04216288,2299216.0674606,2299216.0674606,1005171.14667516,1651368.04678308,69.9487906961494,24338.4612158238,34794.6847595231,55671.495615237,55671.495615237,39984.9889171853,24338.4612158238,764636.145484292,1093137.04765218,1749019.27624349,1749019.27624349,1256199.70513957,764636.145484292,310866.842650177,444420.610501405,711072.976802248,711072.976802247,510714.590699196,310866.842650177,0.970873786407767,0.970873786407767,0.930335220273297,0.99009900990099,0.970873786407767,0.952380952380952,13951.5538074066,742365.189790575,301812.468592405,1219611.36421318,495839.408445822,742365.189790575,301812.468592405,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Papua,2027,76251.3210387483,IDN,14908.1268548478,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,1108.83031815716,1105.50790891902,3.32240923814524,54.0383660230629,40.3555904440644,63.9619539614393,South-East Asia,724914.037541575,33,374187.768707252,32.8592434371243,41.3891,23.5258502378896,10807110430.5297,1054704.78399696,1054704.78399696,298162.537096956,1490812.68548478,2385300.29677565,2385300.29677565,1054704.78399696,1720989.43282997,70.7469687014363,25482.6701715418,36019.4516306172,57631.1226089876,57631.1226089876,41580.7406498322,25482.6701715418,3504160.91786748,4953089.83859875,7924943.74175799,7924943.74175799,5717831.19038462,3504160.91786748,1377041.85797476,1946432.3111653,3114291.69786448,3114291.69786448,2246955.28274568,1377041.85797476,0.942595909133754,0.942595909133754,0.865523622080964,0.980296049406921,0.942595909133754,0.90702947845805,14052.3393862266,3303007.74612827,1297994.02203295,5389604.28917393,2117970.85752255,3303007.74612827,1297994.02203295,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Papua,2028,77331.3153265521,IDN,15466.2973673947,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,1144.73469008916,1137.81983930501,6.91485078414479,113.683353526474,84.9419525694942,63.6753941314927,South-East Asia,742843.865687489,32,394192.325390937,32.4455888851205,42.4118,23.8178919444736,11489044124.2677,1106679.37998977,1106679.37998977,309325.947347894,1546629.73673947,2474607.57878315,2474607.57878315,1106679.37998977,1793546.04425229,71.5542546287015,26093.6668566242,36466.9676066441,58347.1481706306,58347.1481706306,42288.8451858277,26093.6668566242,7652522.77851916,10694713.8478746,17111542.1565993,17111542.1565993,12402103.2704977,7652522.77851916,2966415.55406366,4145687.17046461,6633099.47274338,6633099.47274338,4807537.73748679,2966415.55406366,0.91514165935316,0.91514165935316,0.805227109600435,0.970590147927644,0.91514165935316,0.863837598531476,14153.853036847,7003142.39377188,2714690.45247684,11349681.3664325,4399578.0624866,7003142.39377188,2714690.45247684,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Papua,2029,78426.6062367069,IDN,16045.3661674401,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,1183.84767263411,1172.4712672775,11.3764053566132,188.675199340554,140.884921327872,63.492479114787,South-East Asia,760709.608980238,32,413700.241729321,32.1295947908221,42.4949,23.8412363875088,12205864223.1781,1161215.22219063,1161215.22219063,320907.323348801,1604536.61674401,2567258.58679041,2567258.58679041,1161215.22219063,1869161.62963497,72.3707524074468,27325.9902291952,37758.3337469674,60413.3339951479,60413.3339951479,43985.5519046983,27325.9902291952,13210455.0739103,18253858.9616085,29206174.3385737,29206174.3385737,21264340.3757551,13210455.0739103,5155736.65367145,7124061.14647626,11398497.834362,11398497.834362,8298982.77372326,5155736.65367145,0.888487047915689,0.888487047915689,0.749131140380151,0.960980344482816,0.888487047915689,0.822702474791882,14256.1000188351,11737318.2302414,4580805.23925126,18893091.006329,7373538.70532853,11737318.2302414,4580805.23925126,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Papua,2030,79537.4104246691,IDN,16646.1157012267,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,1224.62755766932,1208.01599247023,16.6115651990875,276.964715318899,206.703243391428,63.4117466878888,South-East Asia,778503.937965776,32,432711.069219039,31.8949518193403,42.5816,23.8655310975293,12959066625.2389,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,28614.2025138361,39092.27389583,62547.638233328,62547.638233328,45746.6406800472,28614.2025138361,20240171.0117949,27651803.6282483,44242885.8051972,44242885.8051972,32358750.1742034,20240171.0117949,7925124.45332193,10827180.510727,17323488.8171631,17323488.8171631,12670205.3127452,7925124.45332193,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,17459349.312212,6836281.97077324,27912942.1519605,10929430.4027249,17459349.312212,6836281.97077324,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
South Papua,2031,80420.1567986293,IDN,17161.0734660986,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,1266.93125197368,1244.24830580007,22.6829461736172,379.81752829852,283.294464406027,63.3857504499499,South-East Asia,796275.980003477,32,451279.861678218,31.7272385420245,42.682,23.8935870781711,13664950592.1293,1268394.06335233,1268394.06335233,343221.469321971,1716107.34660986,2745771.75457577,2745771.75457577,1268394.06335233,2016045.54978275,73.9111143517929,29717.3062029035,40206.8166114487,64330.906578318,64330.906578318,47234.0928209257,29717.3062029035,28770914.2659565,38926370.5713004,62282192.9140806,62282192.9140806,45729852.6892826,28770914.2659565,11287153.7896771,15271253.7061124,24434005.9297798,24434005.9297798,17940336.3866669,11287153.7896771,0.837484256683654,0.837484256683654,0.648390698035471,0.942045235254207,0.837484256683654,0.746215396636627,14372.1288556491,24095187.7481337,9452813.60162182,38298031.6877369,15024749.2834424,24095187.7481337,9452813.60162182,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
